transaction_id,sequence_number,workflow,entity,account,transaction_type,counterparty,reporting_period,amount,qualitative_flag,reversible,confirmed_control_error,scenario_id,scenario_type,scenario_step,oracle_required_action,fixed_transaction_id,fixed_action,fixed_route,fixed_risk_cell,fixed_initial_budget,fixed_effective_budget,fixed_projected_utilisation,fixed_utilisation_before,fixed_utilisation_after,fixed_tightening_active_before,fixed_tightening_triggered_after,uniform_cap_transaction_id,uniform_cap_action,uniform_cap_route,uniform_cap_risk_cell,uniform_cap_initial_budget,uniform_cap_effective_budget,uniform_cap_projected_utilisation,uniform_cap_utilisation_before,uniform_cap_utilisation_after,uniform_cap_tightening_active_before,uniform_cap_tightening_triggered_after,mcab_no_tightening_transaction_id,mcab_no_tightening_action,mcab_no_tightening_route,mcab_no_tightening_risk_cell,mcab_no_tightening_initial_budget,mcab_no_tightening_effective_budget,mcab_no_tightening_projected_utilisation,mcab_no_tightening_utilisation_before,mcab_no_tightening_utilisation_after,mcab_no_tightening_tightening_active_before,mcab_no_tightening_tightening_triggered_after,mcab_full_transaction_id,mcab_full_action,mcab_full_route,mcab_full_risk_cell,mcab_full_initial_budget,mcab_full_effective_budget,mcab_full_projected_utilisation,mcab_full_utilisation_before,mcab_full_utilisation_after,mcab_full_tightening_active_before,mcab_full_tightening_triggered_after
TXN0132,132,journal_entry_month_end_close,ENTITY_REFERENCE,ordinary_entity_reference_027,standard_accrual,SYNTH_ORDINARY_ENTITY_REFERENCE_027,2026-07,1414.000000,none,True,False,ORD_ENTITY_REFERENCE_027,ordinary_low_risk,1,AUTO_EXECUTE,TXN0132,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,1414.000000,,,False,False,TXN0132,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_027|SYNTH_ORDINARY_ENTITY_REFERENCE_027,50000.000000,50000.000000,1414.000000,0.000000,1414.000000,False,False,TXN0132,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_027|SYNTH_ORDINARY_ENTITY_REFERENCE_027,50000.000000,50000.000000,1414.000000,0.000000,1414.000000,False,False,TXN0132,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_027|SYNTH_ORDINARY_ENTITY_REFERENCE_027,50000.000000,50000.000000,1414.000000,0.000000,1414.000000,False,False
TXN0133,133,journal_entry_month_end_close,ENTITY_REFERENCE,ordinary_entity_reference_028,standard_accrual,SYNTH_ORDINARY_ENTITY_REFERENCE_028,2026-06,3890.000000,none,True,False,ORD_ENTITY_REFERENCE_028,ordinary_low_risk,1,AUTO_EXECUTE,TXN0133,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3890.000000,,,False,False,TXN0133,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_028|SYNTH_ORDINARY_ENTITY_REFERENCE_028,50000.000000,50000.000000,3890.000000,0.000000,3890.000000,False,False,TXN0133,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_028|SYNTH_ORDINARY_ENTITY_REFERENCE_028,50000.000000,50000.000000,3890.000000,0.000000,3890.000000,False,False,TXN0133,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_028|SYNTH_ORDINARY_ENTITY_REFERENCE_028,50000.000000,50000.000000,3890.000000,0.000000,3890.000000,False,False
TXN0134,134,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_029,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_029,2026-07,3072.000000,none,True,False,ORD_ENTITY_REFERENCE_029,ordinary_low_risk,1,AUTO_EXECUTE,TXN0134,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3072.000000,,,False,False,TXN0134,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_029|SYNTH_ORDINARY_ENTITY_REFERENCE_029,50000.000000,50000.000000,3072.000000,0.000000,3072.000000,False,False,TXN0134,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_029|SYNTH_ORDINARY_ENTITY_REFERENCE_029,50000.000000,50000.000000,3072.000000,0.000000,3072.000000,False,False,TXN0134,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_029|SYNTH_ORDINARY_ENTITY_REFERENCE_029,50000.000000,50000.000000,3072.000000,0.000000,3072.000000,False,False
TXN0135,135,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_030,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_030,2026-06,2242.000000,none,True,False,ORD_ENTITY_REFERENCE_030,ordinary_low_risk,1,AUTO_EXECUTE,TXN0135,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,2242.000000,,,False,False,TXN0135,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_030|SYNTH_ORDINARY_ENTITY_REFERENCE_030,50000.000000,50000.000000,2242.000000,0.000000,2242.000000,False,False,TXN0135,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_030|SYNTH_ORDINARY_ENTITY_REFERENCE_030,50000.000000,50000.000000,2242.000000,0.000000,2242.000000,False,False,TXN0135,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_030|SYNTH_ORDINARY_ENTITY_REFERENCE_030,50000.000000,50000.000000,2242.000000,0.000000,2242.000000,False,False
TXN0136,136,journal_entry_month_end_close,ENTITY_REFERENCE,ordinary_entity_reference_031,standard_accrual,SYNTH_ORDINARY_ENTITY_REFERENCE_031,2026-06,2002.000000,none,False,False,ORD_ENTITY_REFERENCE_031,ordinary_low_risk,1,AUTO_EXECUTE,TXN0136,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,2002.000000,,,False,False,TXN0136,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_031|SYNTH_ORDINARY_ENTITY_REFERENCE_031,50000.000000,50000.000000,2002.000000,0.000000,2002.000000,False,False,TXN0136,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_031|SYNTH_ORDINARY_ENTITY_REFERENCE_031,50000.000000,50000.000000,2002.000000,0.000000,2002.000000,False,False,TXN0136,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_031|SYNTH_ORDINARY_ENTITY_REFERENCE_031,50000.000000,50000.000000,2002.000000,0.000000,2002.000000,False,False
TXN0137,137,journal_entry_month_end_close,ENTITY_REFERENCE,ordinary_entity_reference_032,standard_accrual,SYNTH_ORDINARY_ENTITY_REFERENCE_032,2026-06,2993.000000,none,False,False,ORD_ENTITY_REFERENCE_032,ordinary_low_risk,1,AUTO_EXECUTE,TXN0137,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,2993.000000,,,False,False,TXN0137,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_032|SYNTH_ORDINARY_ENTITY_REFERENCE_032,50000.000000,50000.000000,2993.000000,0.000000,2993.000000,False,False,TXN0137,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_032|SYNTH_ORDINARY_ENTITY_REFERENCE_032,50000.000000,50000.000000,2993.000000,0.000000,2993.000000,False,False,TXN0137,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_032|SYNTH_ORDINARY_ENTITY_REFERENCE_032,50000.000000,50000.000000,2993.000000,0.000000,2993.000000,False,False
TXN0138,138,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_033,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_033,2026-06,3147.000000,none,True,False,ORD_ENTITY_REFERENCE_033,ordinary_low_risk,1,AUTO_EXECUTE,TXN0138,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3147.000000,,,False,False,TXN0138,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_033|SYNTH_ORDINARY_ENTITY_REFERENCE_033,50000.000000,50000.000000,3147.000000,0.000000,3147.000000,False,False,TXN0138,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_033|SYNTH_ORDINARY_ENTITY_REFERENCE_033,50000.000000,50000.000000,3147.000000,0.000000,3147.000000,False,False,TXN0138,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_033|SYNTH_ORDINARY_ENTITY_REFERENCE_033,50000.000000,50000.000000,3147.000000,0.000000,3147.000000,False,False
TXN0139,139,journal_entry_month_end_close,ENTITY_REFERENCE,ordinary_entity_reference_034,standard_accrual,SYNTH_ORDINARY_ENTITY_REFERENCE_034,2026-07,3782.000000,none,True,False,ORD_ENTITY_REFERENCE_034,ordinary_low_risk,1,AUTO_EXECUTE,TXN0139,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3782.000000,,,False,False,TXN0139,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_034|SYNTH_ORDINARY_ENTITY_REFERENCE_034,50000.000000,50000.000000,3782.000000,0.000000,3782.000000,False,False,TXN0139,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_034|SYNTH_ORDINARY_ENTITY_REFERENCE_034,50000.000000,50000.000000,3782.000000,0.000000,3782.000000,False,False,TXN0139,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_034|SYNTH_ORDINARY_ENTITY_REFERENCE_034,50000.000000,50000.000000,3782.000000,0.000000,3782.000000,False,False
TXN0140,140,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_035,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_035,2026-07,2596.000000,none,False,False,ORD_ENTITY_REFERENCE_035,ordinary_low_risk,1,AUTO_EXECUTE,TXN0140,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,2596.000000,,,False,False,TXN0140,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_035|SYNTH_ORDINARY_ENTITY_REFERENCE_035,50000.000000,50000.000000,2596.000000,0.000000,2596.000000,False,False,TXN0140,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_035|SYNTH_ORDINARY_ENTITY_REFERENCE_035,50000.000000,50000.000000,2596.000000,0.000000,2596.000000,False,False,TXN0140,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_035|SYNTH_ORDINARY_ENTITY_REFERENCE_035,50000.000000,50000.000000,2596.000000,0.000000,2596.000000,False,False
TXN0141,141,journal_entry_month_end_close,ENTITY_REFERENCE,ordinary_entity_reference_036,standard_accrual,SYNTH_ORDINARY_ENTITY_REFERENCE_036,2026-07,3378.000000,none,True,False,ORD_ENTITY_REFERENCE_036,ordinary_low_risk,1,AUTO_EXECUTE,TXN0141,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3378.000000,,,False,False,TXN0141,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_036|SYNTH_ORDINARY_ENTITY_REFERENCE_036,50000.000000,50000.000000,3378.000000,0.000000,3378.000000,False,False,TXN0141,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_036|SYNTH_ORDINARY_ENTITY_REFERENCE_036,50000.000000,50000.000000,3378.000000,0.000000,3378.000000,False,False,TXN0141,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_036|SYNTH_ORDINARY_ENTITY_REFERENCE_036,50000.000000,50000.000000,3378.000000,0.000000,3378.000000,False,False
TXN0142,142,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_037,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_037,2026-07,3462.000000,none,True,False,ORD_ENTITY_REFERENCE_037,ordinary_low_risk,1,AUTO_EXECUTE,TXN0142,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3462.000000,,,False,False,TXN0142,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_037|SYNTH_ORDINARY_ENTITY_REFERENCE_037,50000.000000,50000.000000,3462.000000,0.000000,3462.000000,False,False,TXN0142,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_037|SYNTH_ORDINARY_ENTITY_REFERENCE_037,50000.000000,50000.000000,3462.000000,0.000000,3462.000000,False,False,TXN0142,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_037|SYNTH_ORDINARY_ENTITY_REFERENCE_037,50000.000000,50000.000000,3462.000000,0.000000,3462.000000,False,False
TXN0143,143,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_038,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_038,2026-06,3105.000000,none,True,False,ORD_ENTITY_REFERENCE_038,ordinary_low_risk,1,AUTO_EXECUTE,TXN0143,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3105.000000,,,False,False,TXN0143,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_038|SYNTH_ORDINARY_ENTITY_REFERENCE_038,50000.000000,50000.000000,3105.000000,0.000000,3105.000000,False,False,TXN0143,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_038|SYNTH_ORDINARY_ENTITY_REFERENCE_038,50000.000000,50000.000000,3105.000000,0.000000,3105.000000,False,False,TXN0143,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_038|SYNTH_ORDINARY_ENTITY_REFERENCE_038,50000.000000,50000.000000,3105.000000,0.000000,3105.000000,False,False
TXN0144,144,journal_entry_month_end_close,ENTITY_REFERENCE,ordinary_entity_reference_039,standard_accrual,SYNTH_ORDINARY_ENTITY_REFERENCE_039,2026-06,2330.000000,none,True,False,ORD_ENTITY_REFERENCE_039,ordinary_low_risk,1,AUTO_EXECUTE,TXN0144,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,2330.000000,,,False,False,TXN0144,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_039|SYNTH_ORDINARY_ENTITY_REFERENCE_039,50000.000000,50000.000000,2330.000000,0.000000,2330.000000,False,False,TXN0144,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_039|SYNTH_ORDINARY_ENTITY_REFERENCE_039,50000.000000,50000.000000,2330.000000,0.000000,2330.000000,False,False,TXN0144,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_039|SYNTH_ORDINARY_ENTITY_REFERENCE_039,50000.000000,50000.000000,2330.000000,0.000000,2330.000000,False,False
TXN0145,145,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_040,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_040,2026-06,1696.000000,none,True,False,ORD_ENTITY_REFERENCE_040,ordinary_low_risk,1,AUTO_EXECUTE,TXN0145,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,1696.000000,,,False,False,TXN0145,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_040|SYNTH_ORDINARY_ENTITY_REFERENCE_040,50000.000000,50000.000000,1696.000000,0.000000,1696.000000,False,False,TXN0145,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_040|SYNTH_ORDINARY_ENTITY_REFERENCE_040,50000.000000,50000.000000,1696.000000,0.000000,1696.000000,False,False,TXN0145,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_040|SYNTH_ORDINARY_ENTITY_REFERENCE_040,50000.000000,50000.000000,1696.000000,0.000000,1696.000000,False,False
TXN0146,146,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_041,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_041,2026-06,2432.000000,none,False,False,ORD_ENTITY_REFERENCE_041,ordinary_low_risk,1,AUTO_EXECUTE,TXN0146,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,2432.000000,,,False,False,TXN0146,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_041|SYNTH_ORDINARY_ENTITY_REFERENCE_041,50000.000000,50000.000000,2432.000000,0.000000,2432.000000,False,False,TXN0146,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_041|SYNTH_ORDINARY_ENTITY_REFERENCE_041,50000.000000,50000.000000,2432.000000,0.000000,2432.000000,False,False,TXN0146,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_041|SYNTH_ORDINARY_ENTITY_REFERENCE_041,50000.000000,50000.000000,2432.000000,0.000000,2432.000000,False,False
TXN0147,147,journal_entry_month_end_close,ENTITY_REFERENCE,ordinary_entity_reference_042,standard_accrual,SYNTH_ORDINARY_ENTITY_REFERENCE_042,2026-06,3612.000000,none,True,False,ORD_ENTITY_REFERENCE_042,ordinary_low_risk,1,AUTO_EXECUTE,TXN0147,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3612.000000,,,False,False,TXN0147,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_042|SYNTH_ORDINARY_ENTITY_REFERENCE_042,50000.000000,50000.000000,3612.000000,0.000000,3612.000000,False,False,TXN0147,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_042|SYNTH_ORDINARY_ENTITY_REFERENCE_042,50000.000000,50000.000000,3612.000000,0.000000,3612.000000,False,False,TXN0147,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|journal_entry_month_end_close|ordinary_entity_reference_042|SYNTH_ORDINARY_ENTITY_REFERENCE_042,50000.000000,50000.000000,3612.000000,0.000000,3612.000000,False,False
TXN0148,148,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_043,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_043,2026-06,3179.000000,none,True,False,ORD_ENTITY_REFERENCE_043,ordinary_low_risk,1,AUTO_EXECUTE,TXN0148,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3179.000000,,,False,False,TXN0148,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_043|SYNTH_ORDINARY_ENTITY_REFERENCE_043,50000.000000,50000.000000,3179.000000,0.000000,3179.000000,False,False,TXN0148,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_043|SYNTH_ORDINARY_ENTITY_REFERENCE_043,50000.000000,50000.000000,3179.000000,0.000000,3179.000000,False,False,TXN0148,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_043|SYNTH_ORDINARY_ENTITY_REFERENCE_043,50000.000000,50000.000000,3179.000000,0.000000,3179.000000,False,False
TXN0149,149,journal_entry_month_end_close,ENTITY_REFERENCE,ordinary_entity_reference_044,standard_accrual,SYNTH_ORDINARY_ENTITY_REFERENCE_044,2026-07,1754.000000,none,True,False,ORD_ENTITY_REFERENCE_044,ordinary_low_risk,1,AUTO_EXECUTE,TXN0149,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,1754.000000,,,False,False,TXN0149,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_044|SYNTH_ORDINARY_ENTITY_REFERENCE_044,50000.000000,50000.000000,1754.000000,0.000000,1754.000000,False,False,TXN0149,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_044|SYNTH_ORDINARY_ENTITY_REFERENCE_044,50000.000000,50000.000000,1754.000000,0.000000,1754.000000,False,False,TXN0149,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_044|SYNTH_ORDINARY_ENTITY_REFERENCE_044,50000.000000,50000.000000,1754.000000,0.000000,1754.000000,False,False
TXN0150,150,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_045,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_045,2026-06,2649.000000,none,True,False,ORD_ENTITY_REFERENCE_045,ordinary_low_risk,1,AUTO_EXECUTE,TXN0150,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,2649.000000,,,False,False,TXN0150,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_045|SYNTH_ORDINARY_ENTITY_REFERENCE_045,50000.000000,50000.000000,2649.000000,0.000000,2649.000000,False,False,TXN0150,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_045|SYNTH_ORDINARY_ENTITY_REFERENCE_045,50000.000000,50000.000000,2649.000000,0.000000,2649.000000,False,False,TXN0150,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_045|SYNTH_ORDINARY_ENTITY_REFERENCE_045,50000.000000,50000.000000,2649.000000,0.000000,2649.000000,False,False
TXN0151,151,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_046,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_046,2026-07,3578.000000,none,True,False,ORD_ENTITY_REFERENCE_046,ordinary_low_risk,1,AUTO_EXECUTE,TXN0151,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3578.000000,,,False,False,TXN0151,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_046|SYNTH_ORDINARY_ENTITY_REFERENCE_046,50000.000000,50000.000000,3578.000000,0.000000,3578.000000,False,False,TXN0151,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_046|SYNTH_ORDINARY_ENTITY_REFERENCE_046,50000.000000,50000.000000,3578.000000,0.000000,3578.000000,False,False,TXN0151,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_046|SYNTH_ORDINARY_ENTITY_REFERENCE_046,50000.000000,50000.000000,3578.000000,0.000000,3578.000000,False,False
TXN0152,152,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_047,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_047,2026-06,2318.000000,none,True,False,ORD_ENTITY_REFERENCE_047,ordinary_low_risk,1,AUTO_EXECUTE,TXN0152,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,2318.000000,,,False,False,TXN0152,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_047|SYNTH_ORDINARY_ENTITY_REFERENCE_047,50000.000000,50000.000000,2318.000000,0.000000,2318.000000,False,False,TXN0152,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_047|SYNTH_ORDINARY_ENTITY_REFERENCE_047,50000.000000,50000.000000,2318.000000,0.000000,2318.000000,False,False,TXN0152,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-06|procure_to_pay|ordinary_entity_reference_047|SYNTH_ORDINARY_ENTITY_REFERENCE_047,50000.000000,50000.000000,2318.000000,0.000000,2318.000000,False,False
TXN0153,153,journal_entry_month_end_close,ENTITY_REFERENCE,ordinary_entity_reference_048,standard_accrual,SYNTH_ORDINARY_ENTITY_REFERENCE_048,2026-07,3416.000000,none,True,False,ORD_ENTITY_REFERENCE_048,ordinary_low_risk,1,AUTO_EXECUTE,TXN0153,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,3416.000000,,,False,False,TXN0153,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_048|SYNTH_ORDINARY_ENTITY_REFERENCE_048,50000.000000,50000.000000,3416.000000,0.000000,3416.000000,False,False,TXN0153,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_048|SYNTH_ORDINARY_ENTITY_REFERENCE_048,50000.000000,50000.000000,3416.000000,0.000000,3416.000000,False,False,TXN0153,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|journal_entry_month_end_close|ordinary_entity_reference_048|SYNTH_ORDINARY_ENTITY_REFERENCE_048,50000.000000,50000.000000,3416.000000,0.000000,3416.000000,False,False
TXN0154,154,procure_to_pay,ENTITY_REFERENCE,ordinary_entity_reference_049,invoice,SYNTH_ORDINARY_ENTITY_REFERENCE_049,2026-07,2618.000000,none,True,False,ORD_ENTITY_REFERENCE_049,ordinary_low_risk,1,AUTO_EXECUTE,TXN0154,AUTO_EXECUTE,within_fixed_threshold,,50000.000000,50000.000000,2618.000000,,,False,False,TXN0154,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_049|SYNTH_ORDINARY_ENTITY_REFERENCE_049,50000.000000,50000.000000,2618.000000,0.000000,2618.000000,False,False,TXN0154,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_049|SYNTH_ORDINARY_ENTITY_REFERENCE_049,50000.000000,50000.000000,2618.000000,0.000000,2618.000000,False,False,TXN0154,AUTO_EXECUTE,within_cumulative_budget,ENTITY_REFERENCE|2026-07|procure_to_pay|ordinary_entity_reference_049|SYNTH_ORDINARY_ENTITY_REFERENCE_049,50000.000000,50000.000000,2618.000000,0.000000,2618.000000,False,False
